Date,Close,High,Low,Open,Volume
2024-07-01,3707.642578125,3729.544343158271,3619.849165498956,3619.849165498956,2658723
2024-07-02,3744.176513671875,3749.7684536400434,3711.6967988787364,3721.9953338274368,2307449
2024-07-03,3695.5732421875,3752.2849230860397,3686.0203449597284,3746.599693233403,1821198
2024-07-04,3747.485107421875,3772.0897796971713,3711.2774328068517,3727.820255141,2518001
2024-07-05,3738.957763671875,3752.8909695446164,3716.776354763502,3737.2801360585863,1668616
2024-07-08,3721.62255859375,3757.0848248979423,3707.503000592041,3748.4639170826727,1758882
2024-07-09,3714.446044921875,3734.437184375931,3704.753440197671,3713.9800499344306,1305801
2024-07-10,3643.288818359375,3731.03581821931,3636.6251805066217,3712.7687221974984,2669716
2024-07-11,3656.849365234375,3709.320451296474,3630.660580982128,3663.652938202623,4872189
2024-07-12,3899.39990234375,3914.3117429549025,3701.2120841991746,3709.3203520241623,13509164
2024-07-15,3885.65283203125,3951.637541017052,3874.3287896416814,3947.630166106164,4848030
2024-07-16,3894.2734375,3909.27811105421,3863.0049028468607,3888.2619205264737,2029521
2024-07-18,4022.048828125,4030.856314703166,3877.077981309866,3877.077981309866,5613364
2024-07-19,4019.106689453125,4071.746392777355,4003.086029171015,4033.11900855646,3903354
2024-07-22,4005.047607421875,4035.5011370254547,3984.169161970746,4016.818045996283,1896386
2024-07-23,4019.060546875,4074.5027192991724,3985.38399641182,4000.9845622844437,2365208
2024-07-24,4022.703369140625,4053.390439914128,3987.0654612879484,4005.1879698555426,1809793
2024-07-25,4037.88330078125,4057.0334702817745,3992.763815580868,4012.1940490122543,2810342
2024-07-26,4098.93017578125,4131.252014771132,4051.474850472995,4063.5723344725097,3552210
2024-07-29,4092.62451171875,4139.23873164348,4083.18945971872,4124.29225913021,1746803
2024-07-30,4077.912109375,4108.412167596899,4042.3672511181926,4101.96659171143,1797906
2024-07-31,4096.595703125,4123.359146002476,4058.9024670096874,4063.5732408497443,2330091
2024-08-01,4107.57080078125,4128.308756789134,4077.6308756871877,4109.719173657026,2202244
2024-08-02,4001.031005859375,4108.412268405413,3988.840469779698,4077.585164072221,2811282
2024-08-05,3881.459228515625,3959.8816965119863,3839.8428198897195,3959.8816965119863,2787771
2024-08-06,3896.545654296875,3977.863625691211,3886.830082040627,3896.312115658603,2203067
2024-08-07,3923.869873046875,3965.439752757732,3905.0462929478185,3949.6056498315265,1237666
2024-08-08,3897.806396484375,3953.3420670954206,3886.082939299846,3905.700184906889,2441283
2024-08-09,3950.30615234375,3973.56650999584,3928.6335837883744,3939.329836106082,1302536
2024-08-12,3919.38525390625,3959.8809428850636,3910.69779947016,3951.4735523481527,936912
2024-08-13,3920.6005859375,3955.210833666653,3907.5689459677865,3935.593585790649,1495593
2024-08-14,4012.42724609375,4022.6564206521393,3912.379204677013,3931.8564178589354,3226545
2024-08-16,4125.27294921875,4135.502123822571,4040.3118679924623,4063.5722246731834,3457058
2024-08-19,4194.35400390625,4198.32416081418,4101.265592573427,4129.897338812813,2055210
2024-08-20,4225.4609375,4264.415363248319,4203.69531974095,4208.366092318441,2212298
